document_name,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
via,0.08413474,0.08436145,0.08346759,0.08386142,0.0840492,0.5801256
elm327,0.0833358,0.583031,0.083566755,0.083335936,0.083335906,0.083394594
obd2,0.083335645,0.58307344,0.083583705,0.08333579,0.083335735,0.08333568
scanner,0.08333495,0.084048934,0.08381322,0.5815634,0.083409496,0.083829984
requir,0.08389911,0.58108586,0.08363062,0.083472766,0.08334067,0.08457097
permiss,0.083655424,0.083625056,0.084876046,0.58045465,0.08368148,0.08370741
devic,0.083623536,0.08398778,0.08461408,0.57916135,0.08439336,0.08421992
histori,0.08455025,0.08439586,0.0838663,0.08335631,0.08418954,0.57964176
use,0.083557986,0.08359475,0.08431676,0.08442135,0.5795691,0.08454008
self-,0.083362035,0.5831874,0.08336224,0.083362944,0.08336309,0.083362296
identifi,0.08336203,0.5815257,0.08402357,0.084363334,0.08336302,0.08336234
applic,0.08416377,0.08447209,0.08390633,0.08484239,0.08368755,0.5789279
background,0.08404456,0.084113784,0.083479546,0.0834962,0.083493054,0.58137286
locat,0.08461706,0.0837415,0.5803474,0.083629444,0.084105805,0.08355875
extra,0.08371526,0.084346145,0.08423682,0.5799304,0.08336507,0.08440631
gp,0.08333787,0.58252746,0.08333791,0.0833379,0.08371018,0.08374864
paramet,0.083334684,0.5832943,0.083335415,0.08333481,0.08333471,0.0833661
gp,0.08333789,0.58249116,0.083337925,0.083337925,0.083732285,0.08376283
speed,0.08418667,0.58163536,0.083342135,0.0835247,0.08383297,0.08347812
altitud,0.08349906,0.5828543,0.08334123,0.083341345,0.083622955,0.083341144
posit,0.5810851,0.084247224,0.08351495,0.08359057,0.08403141,0.08353078
fuel,0.08333789,0.5833055,0.083342575,0.083338074,0.083338045,0.083337955
servic,0.08343948,0.08402549,0.58205026,0.08333635,0.08351219,0.08363621
search,0.083911225,0.08451668,0.57902116,0.0844212,0.08462244,0.08350732
photos/media/fil,0.08336206,0.5831873,0.083362274,0.08336297,0.083363116,0.08336232
store,0.083636105,0.08435557,0.08345799,0.08368841,0.581459,0.08340294
read,0.084202796,0.08407758,0.5812605,0.083790325,0.083334416,0.08333434
``,0.08396738,0.084390506,0.08449385,0.58007705,0.08341361,0.08365756
logbook,0.08333896,0.5833045,0.08333912,0.08333918,0.083339155,0.08333904
'',0.08394952,0.08442542,0.08429454,0.5792893,0.083797105,0.08424407
debug,0.08336204,0.58318746,0.08336222,0.08336293,0.083363086,0.08336228
data,0.083728746,0.5808638,0.083766714,0.08333614,0.083589755,0.0847149
direct,0.08345395,0.5826775,0.08346512,0.08352351,0.08354091,0.08333903
user\,0.08334551,0.5832713,0.083345644,0.083345905,0.08334595,0.083345644
's,0.08463342,0.08453306,0.08410261,0.57847106,0.08391655,0.08434327
action,0.58147776,0.0848138,0.08367908,0.083343156,0.08334315,0.08334304
other,0.08381916,0.5822277,0.083365254,0.08333982,0.08333969,0.08390842
bluetooth,0.08345686,0.08464929,0.5803746,0.08356598,0.08408754,0.08386572
relat,0.083620034,0.58269465,0.08346499,0.08333919,0.08354204,0.08333911
commun,0.084658995,0.579068,0.08447324,0.08349601,0.08446789,0.083835855
extern,0.5802533,0.08471434,0.08335951,0.083363056,0.08431557,0.083994254
obd2,0.083335645,0.583073,0.08358415,0.08333579,0.083335735,0.08333568
scanner,0.08333495,0.08404098,0.0838129,0.58157206,0.083409466,0.08382966
internet,0.083621934,0.08416528,0.08334113,0.581705,0.08346995,0.08369673
relat,0.08361957,0.58269423,0.08346502,0.08333919,0.08354289,0.08333911
publish,0.58182037,0.084739715,0.083359696,0.08336015,0.0833604,0.08335968
``,0.083967455,0.08439242,0.0844937,0.5800752,0.08341361,0.08365759
logbook,0.08333896,0.5833046,0.08333912,0.08333918,0.083339155,0.08333904
'',0.083951816,0.084520146,0.084283866,0.5791966,0.083798625,0.084248975
record,0.08345095,0.5824957,0.08346154,0.08341369,0.0837836,0.083394535
server,0.08354014,0.08442388,0.083343565,0.08334317,0.58145446,0.08389481
direct,0.08345393,0.58267766,0.08346509,0.08352343,0.08354085,0.08333902
user\,0.08334551,0.5832713,0.083345644,0.083345905,0.08334595,0.083345644
's,0.084671095,0.0845098,0.08410292,0.5784557,0.08391677,0.08434372
action,0.08473858,0.58156186,0.08367091,0.083342925,0.08334292,0.083342806
draw,0.08334235,0.08343299,0.083334684,0.08369279,0.08333487,0.5828623
app,0.084458284,0.08410747,0.58034337,0.08353112,0.084146164,0.08341359
present,0.08333623,0.5825603,0.08356431,0.08379601,0.083342664,0.083400525
economi,0.083339,0.58317935,0.08346427,0.08333918,0.08333915,0.08333906
select,0.58144206,0.083528556,0.08377497,0.083338015,0.08378112,0.08413532
paramet,0.083334684,0.5832943,0.083335415,0.08333481,0.08333471,0.08336611
app,0.08445483,0.08410756,0.58034676,0.0835311,0.08414618,0.083413586
screen,0.5819139,0.08381644,0.083833486,0.083337575,0.08357028,0.083528385
warn,0.083362035,0.58318746,0.08336225,0.0833629,0.083363086,0.08336229
there,0.08459516,0.5799938,0.0841253,0.08334615,0.08334606,0.08459356
report,0.08334108,0.5828472,0.08334114,0.083341345,0.08334138,0.08378791
issu,0.083348714,0.084044084,0.5808817,0.084655434,0.08334928,0.08372076
use,0.083558105,0.08359487,0.084317565,0.08442336,0.5795532,0.08455293
cheap,0.08335721,0.5819683,0.08460118,0.083357915,0.08335801,0.08335739
``,0.083967134,0.08439859,0.08447525,0.58008796,0.083413586,0.08365746
clone,0.083351925,0.58234596,0.083550036,0.08335264,0.084047206,0.08335224
'',0.083949074,0.08443466,0.0842764,0.5793001,0.083796814,0.08424297
elm327,0.08333581,0.5830291,0.083568655,0.08333594,0.08333591,0.083394624
mostli,0.08336205,0.5831873,0.08336227,0.08336296,0.08336311,0.08336233
mark,0.08373448,0.5826638,0.083544984,0.0833523,0.0833525,0.08335197
v2.1,0.08336203,0.58318746,0.083362244,0.083362915,0.083363086,0.08336229
read,0.08422305,0.0840811,0.5812361,0.083790965,0.08333441,0.083334334
forum,0.08382507,0.08451504,0.0838631,0.08335659,0.083356686,0.58108354
you,0.08394582,0.083735645,0.58072525,0.08374697,0.08342036,0.084425904
alway,0.08386361,0.08452678,0.5815352,0.0833583,0.083358355,0.083357714
welcom,0.08334554,0.5829908,0.083626136,0.08334591,0.08334595,0.083345644
site,0.083343044,0.08443759,0.083558954,0.08334335,0.58172655,0.08359052
thank,0.08335741,0.08450962,0.5806928,0.0833586,0.08373732,0.084344216
b'to,0.083362,0.5831874,0.08336225,0.08336295,0.083363086,0.083362326
verifi,0.083348624,0.08404488,0.58255994,0.08334895,0.083349034,0.08334857
cvtz50,0.08334547,0.58327144,0.08334563,0.083345905,0.083345935,0.08334564
compat,0.084091365,0.58116627,0.08362516,0.08335209,0.0835383,0.08422681
elm327,0.0833358,0.5830305,0.08356721,0.083335936,0.083335906,0.0833946
adapt,0.0833359,0.08387585,0.58263755,0.083336085,0.083336085,0.08347855
vehicl,0.08333563,0.58304155,0.08348926,0.08333568,0.08333572,0.08346219
pleas,0.08356648,0.58115715,0.083951905,0.08433916,0.083472334,0.08351303
cvtz50,0.08334547,0.58327144,0.08334563,0.083345905,0.083345935,0.08334564
demo,0.08334553,0.58253086,0.08334574,0.08334595,0.083785295,0.0836466
main,0.08411263,0.08403566,0.08335009,0.581521,0.08334897,0.08363167
read,0.08420033,0.08407794,0.58126265,0.08379032,0.08333441,0.083334334
clear,0.08333897,0.582772,0.083339304,0.083339274,0.08333917,0.08387126
cvt,0.08333775,0.5833107,0.08333787,0.08333793,0.08333791,0.08333786
diagnost,0.0833357,0.58289814,0.08370259,0.08333583,0.083335824,0.08339195
troubl,0.08333896,0.5831653,0.08347835,0.08333919,0.08333916,0.08333907
code,0.08339235,0.5822137,0.083854735,0.0834263,0.0834338,0.08367907
read,0.08420187,0.08408969,0.58124894,0.08379072,0.083334416,0.08333434
clear,0.08333897,0.58278096,0.083339304,0.083339274,0.08333917,0.083862334
engin,0.083457306,0.5826004,0.08348484,0.083546974,0.08333806,0.08357243
diagnost,0.0833357,0.5829077,0.08369309,0.08333583,0.083335824,0.08339189
troubl,0.08333895,0.5831662,0.083477505,0.083339185,0.083339155,0.083339065
code,0.083392344,0.5822157,0.08385288,0.08342628,0.083433785,0.083678976
read,0.08421131,0.08407455,0.581255,0.08379037,0.08333441,0.083334334
clear,0.08333897,0.5827765,0.083339304,0.083339274,0.08333917,0.08386678
cvt,0.08333774,0.5833107,0.08333787,0.08333793,0.0833379,0.08333785
fluid,0.08334556,0.58268744,0.08362773,0.08334603,0.083345994,0.083647214
deterior,0.08334548,0.5832713,0.08334564,0.08334591,0.08334594,0.08334567
adjust,0.08442825,0.08392378,0.083511814,0.083339535,0.083754696,0.5810419
engin,0.08345724,0.5826012,0.08348488,0.083546154,0.08333807,0.08357247
brake,0.083362006,0.58318734,0.083362296,0.08336292,0.0833631,0.08336235
level,0.08335438,0.084352225,0.08335461,0.5821039,0.08335516,0.0834797
adjust,0.08450931,0.0839259,0.083512306,0.08333956,0.08375607,0.5809569
idl,0.08334547,0.58327144,0.08334559,0.083345905,0.083345935,0.083345674
rpm,0.08334551,0.5829948,0.08362205,0.083345965,0.083346,0.08334567
ignit,0.08336197,0.5831875,0.08336223,0.08336289,0.083363056,0.083362274
time,0.5800251,0.0843841,0.08432173,0.08366688,0.08369332,0.08390892
idl,0.08334547,0.58327144,0.08334559,0.083345905,0.083345935,0.083345674
air,0.08336198,0.5831875,0.08336223,0.083362915,0.08336307,0.0833623
volum,0.08355783,0.083816424,0.08392699,0.5820107,0.083344154,0.08334391
learn,0.08410382,0.5797321,0.08457241,0.08441248,0.08361926,0.08355988
murano,0.083345495,0.58327127,0.08334568,0.08334593,0.08334596,0.08334569
z50,0.08336197,0.5831875,0.08336222,0.0833629,0.083363056,0.083362274
relat,0.083616845,0.5826979,0.08346491,0.08333919,0.08354199,0.08333911
vehicl,0.08333562,0.5830414,0.08348935,0.083335675,0.08333571,0.08346218
produc,0.083361976,0.5831875,0.08336224,0.08336291,0.08336306,0.08336228
2010,0.083361976,0.5831875,0.08336222,0.08336291,0.08336306,0.083362296
cvt,0.08333774,0.58331066,0.08333787,0.08333793,0.08333791,0.08333786
data,0.083728194,0.5809088,0.08376611,0.08333613,0.08358942,0.08467132
monitor,0.08334104,0.5832939,0.083341196,0.08334133,0.08334133,0.08334119
real-tim,0.083431095,0.5831105,0.08344456,0.08333804,0.08333793,0.08333783
monitor,0.08334104,0.5832939,0.083341196,0.08334132,0.08334133,0.08334118
cvt,0.08333775,0.5833107,0.08333787,0.08333794,0.08333791,0.08333786
paramet,0.083334684,0.58329433,0.083335415,0.08333481,0.08333471,0.08336606
temperatur,0.08334103,0.58244073,0.08400948,0.08334146,0.08334138,0.08352595
pressur,0.08334102,0.5831082,0.08334114,0.08334134,0.08334131,0.08352706
troubl,0.08333893,0.5831787,0.08346499,0.08333916,0.08333913,0.08333904
code,0.08339234,0.5822187,0.08385038,0.083426274,0.08343377,0.08367857
gear,0.083361976,0.5831875,0.08336222,0.08336289,0.08336306,0.083362296
ratio,0.083362,0.5831874,0.083362296,0.083362915,0.08336309,0.08336231
step,0.08348033,0.08364356,0.08393555,0.083340384,0.5822598,0.083340436
motor,0.08336204,0.582467,0.08408225,0.0833631,0.08336325,0.08336238
posit,0.5811163,0.08422103,0.0835147,0.083590195,0.084027246,0.08353051
torqu,0.08336202,0.5825022,0.0840473,0.083363034,0.08336316,0.0833623
convert,0.08335024,0.08412365,0.083353356,0.08340494,0.5814262,0.08434165
lockup,0.08336199,0.58318746,0.083362214,0.08336295,0.08336308,0.08336233
collect,0.08443694,0.5812183,0.08401251,0.083346054,0.08334611,0.083640106
display,0.08424577,0.08459532,0.57978004,0.08371316,0.0843194,0.08334632
monthli,0.0846168,0.08403031,0.08334902,0.08334883,0.5809433,0.08371171
statist,0.0839822,0.08440802,0.08398456,0.083342,0.083341904,0.58094126
temperatur,0.08334104,0.58241713,0.08403279,0.083341464,0.0833414,0.083526224
condit,0.08334271,0.083762266,0.083342835,0.08334333,0.5828657,0.08334312
pressur,0.08334102,0.5831086,0.08334114,0.08334134,0.08334131,0.083526656
milag,0.083362,0.58318734,0.08336227,0.08336294,0.08336309,0.08336234
fluid,0.08334555,0.58268905,0.0836221,0.083346024,0.08334599,0.08365132
deterior,0.08334547,0.5832714,0.08334563,0.083345905,0.083345935,0.08334566
support,0.08426625,0.083833866,0.083521836,0.58097386,0.083524875,0.08387935
nissan,0.08334195,0.5832572,0.08337417,0.083342284,0.08334229,0.08334209
murano,0.08334549,0.58327127,0.083345674,0.08334592,0.08334595,0.08334568
z50/z51,0.08336198,0.5831875,0.08336223,0.08336293,0.08336307,0.083362296
partial,0.08336198,0.5831875,0.08336223,0.08336293,0.08336307,0.0833623
support,0.08421866,0.083832815,0.083521456,0.5810239,0.08352448,0.083878696
vehicl,0.08333564,0.58302647,0.0834991,0.08333569,0.08333573,0.08346737
equip,0.08334813,0.08405657,0.083348274,0.08334869,0.5825499,0.083348356
jatco,0.08336198,0.58318746,0.083362244,0.083362915,0.08336307,0.0833623
cvt,0.08333774,0.5833107,0.083337866,0.08333793,0.0833379,0.08333785
nissan,0.08334195,0.5832572,0.083374165,0.083342284,0.08334229,0.08334209
teana,0.08336198,0.58318746,0.08336224,0.08336292,0.08336307,0.08336231
x-trail,0.08336201,0.5831873,0.08336232,0.08336296,0.08336311,0.08336233
qashqai,0.08336198,0.5831875,0.08336221,0.083362915,0.08336307,0.08336234
juke,0.08336199,0.58318746,0.08336226,0.083362915,0.08336308,0.08336231
note,0.0843374,0.58133245,0.08353804,0.08375835,0.083598115,0.08343562
tiida,0.08336198,0.5831875,0.08336225,0.08336289,0.08336307,0.083362296
sentra,0.08336199,0.58318746,0.08336225,0.08336293,0.08336308,0.08336231
wingroad,0.08336198,0.5831875,0.08336224,0.08336293,0.08336307,0.0833623
mitsubishi,0.08335122,0.58306843,0.08352509,0.083351836,0.08335193,0.08335146
outland,0.08336198,0.5831875,0.08336224,0.08336292,0.08336307,0.0833623
lancer,0.08336198,0.5831874,0.083362244,0.08336292,0.08336308,0.08336232
renault,0.083351746,0.5830438,0.08354754,0.0833524,0.0833525,0.08335199
koleo,0.083362,0.5831874,0.08336231,0.08336291,0.08336309,0.0833623
other,0.083824754,0.582194,0.08336533,0.08333983,0.083339706,0.083936386
hardwar,0.08398532,0.5825636,0.08336232,0.0833632,0.08336319,0.083362415
requir,0.083898365,0.5811139,0.083630346,0.08347265,0.08334065,0.08454409
phone,0.08450171,0.08348932,0.08452488,0.5797062,0.084124945,0.08365293
tablet,0.084367625,0.083807796,0.08410535,0.58066136,0.083713524,0.08334436
run,0.08359813,0.58225423,0.08334579,0.08334602,0.083346024,0.0841098
android,0.084425576,0.084090635,0.08419169,0.083590224,0.08389115,0.5798107
4.2+,0.083362,0.58318734,0.08336226,0.08336293,0.08336309,0.083362356
bluetooth,0.08345675,0.084616184,0.58040947,0.08356576,0.08408674,0.08386511
wifi,0.08334564,0.5817525,0.084011145,0.08412878,0.08334609,0.083415866
adapt,0.08333589,0.08387246,0.582641,0.08333608,0.08333608,0.083478495
elm327,0.08333581,0.5830295,0.08356824,0.08333594,0.08333591,0.08339462
revis,0.08334548,0.5832714,0.08334563,0.08334591,0.08334594,0.083345674
1.5,0.08336223,0.5817366,0.084056936,0.08336314,0.08336317,0.084117904
lower,0.08336217,0.5824456,0.08410368,0.083363004,0.08336316,0.08336236
function,0.084352486,0.084539,0.08385749,0.08356673,0.08355531,0.58012897
might,0.083362,0.58206743,0.083362326,0.08336288,0.08448299,0.08336236
significantli,0.083362,0.5831874,0.08336225,0.08336293,0.08336309,0.08336235
limit,0.084371224,0.5819715,0.0836193,0.08334597,0.08334598,0.08334604
use,0.08355822,0.08359503,0.084318444,0.084424116,0.57953393,0.08457025
genuin,0.08335087,0.58307326,0.083521724,0.08335146,0.083351575,0.0833511
adapt,0.0833359,0.0838683,0.5826452,0.083336085,0.083336085,0.08347846
revis,0.08334554,0.583271,0.08334569,0.08334599,0.08334602,0.08334573
2.0+,0.08336197,0.58318764,0.08336219,0.08336288,0.083363056,0.083362296
b,0.08430554,0.084340565,0.08488588,0.084466256,0.5775108,0.08449099
work,0.08403962,0.083641514,0.57979864,0.083853096,0.083903536,0.08476359
home,0.58182234,0.08354415,0.0845283,0.083337724,0.08333748,0.08343007
earn,0.58314663,0.083504364,0.08333731,0.08333728,0.08333725,0.08333715
money,0.58290005,0.08333907,0.08345229,0.083338745,0.08333865,0.083631225
onlin,0.5808234,0.08377736,0.08358378,0.08414212,0.08413097,0.08354237
smartphon,0.08403745,0.0833496,0.58110136,0.08334877,0.08334858,0.08481427
meesho,0.5833206,0.083336025,0.08333597,0.08333588,0.0833358,0.083335735
india,0.58261424,0.083346136,0.08400278,0.08334566,0.08334582,0.08334535
1,0.08425989,0.08347556,0.5817616,0.0837174,0.08344888,0.083336696
onlin,0.58089954,0.08377527,0.083582796,0.0840839,0.08411691,0.083541594
money,0.58290124,0.08333906,0.08345224,0.08333874,0.08333864,0.08363008
earn,0.5831462,0.08350472,0.083337314,0.083337285,0.083337255,0.08333716
app,0.08447514,0.08410858,0.5803241,0.083531246,0.08414727,0.08341364
now,0.083854616,0.5806975,0.08460364,0.0833868,0.08410028,0.0833572
earn,0.5831457,0.083505325,0.08333731,0.08333728,0.08333725,0.08333715
money,0.58290005,0.08333907,0.08345229,0.083338745,0.08333865,0.0836312
home,0.5817867,0.08354438,0.0845636,0.083337724,0.08333748,0.08343016
easier,0.58163524,0.08334624,0.0833483,0.084312506,0.083354555,0.08400319
ever,0.08423156,0.08335173,0.08335129,0.08342136,0.5812497,0.08439438
start,0.5794371,0.08410948,0.08429235,0.08436596,0.08420071,0.083594404
onlin,0.5808927,0.08377556,0.08358289,0.084092766,0.08411441,0.08354166
resel,0.5833034,0.08333961,0.08333926,0.08333932,0.08333929,0.08333913
busi,0.08359842,0.083502986,0.08344093,0.08386089,0.5822554,0.083341345
meesho,0.5833206,0.08333602,0.083335966,0.08333587,0.083335795,0.08333573
resel,0.58330345,0.083339594,0.08333925,0.08333931,0.08333928,0.083339125
3,0.08377339,0.08362481,0.58216345,0.08354361,0.08355833,0.0833364
lakh+,0.583249,0.083350785,0.083349966,0.08335013,0.08335029,0.08334985
product,0.58126247,0.08408421,0.083396316,0.083336286,0.08427532,0.083645456
rang,0.083554395,0.08334434,0.0833436,0.083344154,0.0837198,0.5826937
150+,0.58302045,0.08339781,0.08339454,0.08339601,0.083396494,0.08339469
categori,0.5824362,0.083346084,0.08334571,0.08374215,0.083784476,0.08334542
earn,0.5831466,0.08350443,0.08333731,0.08333728,0.08333725,0.08333715
money,0.58288944,0.08333907,0.08345248,0.083338745,0.08333865,0.08364161
onlin,0.5808762,0.08377598,0.08358311,0.08410226,0.08412064,0.08354184
zero,0.5830196,0.083398014,0.08339478,0.08339619,0.08339661,0.083394796
invest,0.5832001,0.08336081,0.08335941,0.08336006,0.08336017,0.0833594
absolut,0.5830198,0.08339796,0.08339468,0.08339619,0.08339658,0.08339479
risk,0.5831998,0.08336078,0.08335941,0.08336036,0.08336026,0.08335942
how,0.08445345,0.083777666,0.083984986,0.58068824,0.083349414,0.08374624
To,0.5831996,0.08336118,0.08335949,0.08336004,0.08336023,0.083359435
earn,0.5831465,0.08350448,0.083337314,0.083337285,0.083337255,0.08333716
money,0.58289814,0.08333907,0.08345233,0.083338745,0.08333865,0.08363306
onlin,0.58088213,0.08377582,0.083583035,0.08409335,0.084123924,0.08354178
with,0.08427142,0.08378414,0.08349547,0.08462265,0.08378377,0.58004254
the,0.084461905,0.08368772,0.08414169,0.08421557,0.578985,0.08450814
meesho,0.5833206,0.08333602,0.083335966,0.08333587,0.083335795,0.08333573
app,0.08448409,0.08410847,0.58031523,0.0835313,0.08414726,0.08341366
